Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
125,250,4.0,0.03225806451612903,0.0033333333333333335,0.9,0.9,0.9935483870967742,0.8599999999999998,0.00286826491355896,25
130,260,4.0,0.031007751937984496,0.0032,0.8999999999999999,0.9,0.993798449612403,0.8615384615384618,0.0029033049941062927,26
135,270,4.0,0.029850746268656716,0.003076923076923077,0.8999999999999999,0.9,0.9940298507462687,0.8629629629629633,0.00301574170589447,27
140,280,4.0,0.02877697841726619,0.002962962962962963,0.8999999999999998,0.9,0.9942446043165467,0.8642857142857139,0.0036206580698490143,28
145,290,4.0,0.027777777777777776,0.002857142857142857,0.8999999999999998,0.9,0.9944444444444445,0.8655172413793107,0.002932421863079071,29
150,300,4.0,0.026845637583892617,0.002758620689655172,0.8999999999999998,0.9,0.9946308724832215,0.8666666666666664,0.0032992251217365265,30
155,310,4.0,0.025974025974025976,0.0026666666666666666,0.8999999999999997,0.9,0.9948051948051948,0.8677419354838704,0.003015507012605667,31
160,320,4.0,0.025157232704402517,0.0025806451612903226,0.9,0.9,0.9949685534591195,0.8687499999999996,0.0030673518776893616,32
165,330,4.0,0.024390243902439025,0.0025,0.9,0.9,0.9951219512195122,0.8696969696969701,0.00311371311545372,33
170,340,4.0,0.023668639053254437,0.0024242424242424242,0.8999999999999999,0.9,0.9952662721893492,0.8705882352941169,0.003469914197921753,34
175,350,4.0,0.022988505747126436,0.002352941176470588,0.8999999999999999,0.9,0.9954022988505747,0.8714285714285711,0.0034263692796230316,35
180,360,4.0,0.0223463687150838,0.002285714285714286,0.8999999999999999,0.9,0.9955307262569832,0.8722222222222218,0.003501277416944504,36
185,370,4.0,0.021739130434782608,0.0022222222222222222,0.8999999999999999,0.9,0.9956521739130435,0.872972972972973,0.003294277936220169,37
190,380,4.0,0.021164021164021163,0.002162162162162162,0.8999999999999999,0.9,0.9957671957671957,0.8736842105263164,0.003446929156780243,38
195,390,4.0,0.020618556701030927,0.002105263157894737,0.8999999999999998,0.9,0.9958762886597938,0.874358974358974,0.004073388874530792,39
200,400,4.0,0.020100502512562814,0.0020512820512820513,0.9,0.9,0.9959798994974874,0.8749999999999994,0.0039503611624240875,40
205,410,4.0,0.0196078431372549,0.002,0.8999999999999999,0.9,0.996078431372549,0.8756097560975602,0.003647599369287491,41
210,420,4.0,0.019138755980861243,0.001951219512195122,0.8999999999999999,0.9,0.9961722488038277,0.8761904761904772,0.0037068575620651245,42
215,430,4.0,0.018691588785046728,0.0019047619047619048,0.8999999999999999,0.9,0.9962616822429906,0.8767441860465107,0.0037735886871814728,43
220,440,4.0,0.0182648401826484,0.0018604651162790699,0.8999999999999999,0.9,0.9963470319634703,0.8772727272727265,0.009118489921092987,44
225,450,4.0,0.017857142857142856,0.0018181818181818182,0.8999999999999998,0.9,0.9964285714285714,0.8777777777777778,0.003988482058048248,45
230,460,4.0,0.017467248908296942,0.0017777777777777779,0.8999999999999998,0.9,0.9965065502183406,0.8782608695652182,0.004091348499059677,46
235,470,4.0,0.017094017094017096,0.0017391304347826088,0.8999999999999998,0.9,0.9965811965811966,0.8787234042553186,0.004221845418214798,47
240,480,4.0,0.016736401673640166,0.001702127659574468,0.9,0.9,0.9966527196652719,0.879166666666667,0.006993882358074188,48
245,490,4.0,0.01639344262295082,0.0016666666666666668,0.9,0.9,0.9967213114754099,0.8795918367346934,0.0066756755113601685,49
250,500,4.0,0.01606425702811245,0.0016326530612244899,0.9,0.9,0.9967871485943776,0.879999999999999,0.00631115585565567,50
