Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time
140,280,4.0,0.02877697841726619,0.002962962962962963,0.8999999999999998,0.9,0.9942446043165467,0.8642857142857139,0.0026136934757232666
145,290,4.0,0.027777777777777776,0.002857142857142857,0.8999999999999998,0.9,0.9944444444444445,0.8655172413793107,0.0026417262852191925
150,300,4.0,0.026845637583892617,0.002758620689655172,0.8999999999999998,0.9,0.9946308724832215,0.8666666666666664,0.0023917928338050842
155,310,4.0,0.025974025974025976,0.0026666666666666666,0.8999999999999997,0.9,0.9948051948051948,0.8677419354838704,0.0024216286838054657
160,320,4.0,0.025157232704402517,0.0025806451612903226,0.9,0.9,0.9949685534591195,0.8687499999999996,0.0024700909852981567
165,330,4.0,0.024390243902439025,0.0025,0.9,0.9,0.9951219512195122,0.8696969696969701,0.0025826655328273773
170,340,4.0,0.023668639053254437,0.0024242424242424242,0.8999999999999999,0.9,0.9952662721893492,0.8705882352941169,0.002627279609441757
175,350,4.0,0.022988505747126436,0.002352941176470588,0.8999999999999999,0.9,0.9954022988505747,0.8714285714285711,0.0026960447430610657
180,360,4.0,0.0223463687150838,0.002285714285714286,0.8999999999999999,0.9,0.9955307262569832,0.8722222222222218,0.002751372754573822
185,370,4.0,0.021739130434782608,0.0022222222222222222,0.8999999999999999,0.9,0.9956521739130435,0.872972972972973,0.002856023609638214
190,380,4.0,0.021164021164021163,0.002162162162162162,0.8999999999999999,0.9,0.9957671957671957,0.8736842105263164,0.00292867049574852
195,390,4.0,0.020618556701030927,0.002105263157894737,0.8999999999999998,0.9,0.9958762886597938,0.874358974358974,0.0029815584421157837
200,400,4.0,0.020100502512562814,0.0020512820512820513,0.9,0.9,0.9959798994974874,0.8749999999999994,0.0030353739857673645
205,410,4.0,0.0196078431372549,0.002,0.8999999999999999,0.9,0.996078431372549,0.8756097560975602,0.0031380988657474518
210,420,4.0,0.019138755980861243,0.001951219512195122,0.8999999999999999,0.9,0.9961722488038277,0.8761904761904772,0.0031970664858818054
215,430,4.0,0.018691588785046728,0.0019047619047619048,0.8999999999999999,0.9,0.9962616822429906,0.8767441860465107,0.003275621682405472
220,440,4.0,0.0182648401826484,0.0018604651162790699,0.8999999999999999,0.9,0.9963470319634703,0.8772727272727265,0.003339473158121109
225,450,4.0,0.017857142857142856,0.0018181818181818182,0.8999999999999998,0.9,0.9964285714285714,0.8777777777777778,0.003437347710132599
230,460,4.0,0.017467248908296942,0.0017777777777777779,0.8999999999999998,0.9,0.9965065502183406,0.8782608695652182,0.0035078413784503937
235,470,4.0,0.017094017094017096,0.0017391304347826088,0.8999999999999998,0.9,0.9965811965811966,0.8787234042553186,0.003576885908842087
240,480,4.0,0.016736401673640166,0.001702127659574468,0.9,0.9,0.9966527196652719,0.879166666666667,0.003633543848991394
245,490,4.0,0.01639344262295082,0.0016666666666666668,0.9,0.9,0.9967213114754099,0.8795918367346934,0.0037382617592811584
250,500,4.0,0.01606425702811245,0.0016326530612244899,0.9,0.9,0.9967871485943776,0.879999999999999,0.0038254782557487488
255,510,4.0,0.015748031496062992,0.0016,0.9,0.9,0.9968503937007874,0.8803921568627454,0.0038602016866207123
260,520,4.0,0.015444015444015444,0.001568627450980392,0.8999999999999999,0.9,0.9969111969111969,0.8807692307692313,0.004050221294164658
265,530,4.0,0.015151515151515152,0.0015384615384615385,0.8999999999999999,0.9,0.996969696969697,0.8811320754716987,0.004178769886493683
270,540,4.0,0.01486988847583643,0.0015094339622641509,0.8999999999999999,0.9,0.9970260223048327,0.8814814814814805,0.004198674112558365
275,550,4.0,0.014598540145985401,0.0014814814814814814,0.8999999999999999,0.9,0.997080291970803,0.8818181818181813,0.004322949796915054
280,560,4.0,0.014336917562724014,0.0014545454545454545,0.9000000000000001,0.9,0.9971326164874552,0.8821428571428577,0.0043518804013729095
285,570,4.0,0.014084507042253521,0.0014285714285714286,0.9,0.9,0.9971830985915493,0.8824561403508784,0.0044784583151340485
290,580,4.0,0.01384083044982699,0.0014035087719298245,0.9,0.9,0.9972318339100346,0.8827586206896545,0.004518598318099976
295,590,4.0,0.013605442176870748,0.001379310344827586,0.9,0.9,0.9972789115646259,0.8830508474576263,0.004593152552843094
300,600,4.0,0.013377926421404682,0.0013559322033898306,0.9,0.9,0.9973244147157191,0.883333333333333,0.004652544856071472
305,610,4.0,0.013157894736842105,0.0013333333333333333,0.9,0.9,0.9973684210526316,0.8836065573770492,0.004768498241901398
310,620,4.0,0.012944983818770227,0.0013114754098360656,0.8999999999999999,0.9,0.997411003236246,0.8838709677419352,0.004863511770963669
315,630,4.0,0.012738853503184714,0.0012903225806451613,0.8999999999999999,0.9,0.9974522292993631,0.8841269841269833,0.00495915487408638
320,640,4.0,0.012539184952978056,0.0012698412698412698,0.9000000000000001,0.9,0.9974921630094044,0.8843749999999991,0.004987407475709915
325,650,4.0,0.012345679012345678,0.00125,0.9000000000000001,0.9,0.9975308641975309,0.8846153846153847,0.005129288882017136
330,660,4.0,0.0121580547112462,0.0012307692307692308,0.9000000000000001,0.9,0.9975683890577508,0.8848484848484841,0.005105782300233841
335,670,4.0,0.011976047904191617,0.0012121212121212121,0.9,0.9,0.9976047904191617,0.8850746268656727,0.005219027400016785
340,680,4.0,0.011799410029498525,0.0011940298507462687,0.9,0.9,0.9976401179941002,0.8852941176470597,0.005277253687381744
345,690,4.0,0.011627906976744186,0.001176470588235294,0.9,0.9,0.9976744186046511,0.8855072463768102,0.005328040570020676
350,700,4.0,0.011461318051575931,0.0011594202898550724,0.9,0.9,0.9977077363896848,0.8857142857142866,0.00545848160982132
355,710,4.0,0.011299435028248588,0.001142857142857143,0.9,0.9,0.9977401129943503,0.8859154929577465,0.005505647510290146
360,720,4.0,0.011142061281337047,0.0011267605633802818,0.9000000000000001,0.9,0.9977715877437325,0.8861111111111123,0.005617011338472366
365,730,4.0,0.01098901098901099,0.0011111111111111111,0.9000000000000002,0.9,0.9978021978021978,0.8863013698630128,0.005734127014875412
370,740,4.0,0.01084010840108401,0.001095890410958904,0.9000000000000004,0.9,0.9978319783197832,0.8864864864864879,0.005759194493293762
375,750,4.0,0.0106951871657754,0.001081081081081081,0.9000000000000004,0.9,0.9978609625668449,0.8866666666666656,0.005870521068572998
380,760,4.0,0.010554089709762533,0.0010666666666666667,0.9000000000000005,0.9,0.9978891820580474,0.8868421052631595,0.0059015192091465
385,770,4.0,0.010416666666666666,0.0010526315789473684,0.9000000000000005,0.9,0.9979166666666667,0.8870129870129884,0.006010301411151886
390,780,4.0,0.010282776349614395,0.001038961038961039,0.9000000000000006,0.9,0.9979434447300771,0.8871794871794859,0.006123725324869156
395,790,4.0,0.01015228426395939,0.0010256410256410256,0.9000000000000007,0.9,0.9979695431472081,0.8873417721518999,0.0061527155339717865
400,800,4.0,0.010025062656641603,0.0010126582278481013,0.9000000000000001,0.9,0.9979949874686717,0.8875000000000008,0.0062039196491241455
405,810,4.0,0.009900990099009901,0.001,0.9000000000000002,0.9,0.998019801980198,0.8876543209876558,0.006295118480920792
410,820,4.0,0.009779951100244499,0.0009876543209876543,0.9000000000000004,0.9,0.9980440097799511,0.8878048780487815,0.006399650126695633
415,830,4.0,0.00966183574879227,0.000975609756097561,0.9000000000000004,0.9,0.9980676328502416,0.8879518072289159,0.006482463330030441
420,840,4.0,0.00954653937947494,0.0009638554216867469,0.9000000000000005,0.9,0.9980906921241051,0.8880952380952377,0.006496738642454147
425,850,4.0,0.009433962264150943,0.0009523809523809524,0.9000000000000005,0.9,0.9981132075471698,0.8882352941176473,0.0066210441291332245
430,860,4.0,0.009324009324009324,0.0009411764705882353,0.9000000000000006,0.9,0.9981351981351981,0.8883720930232553,0.006727028638124466
435,870,4.0,0.009216589861751152,0.0009302325581395349,0.9000000000000006,0.9,0.9981566820276497,0.8885057471264354,0.006752289831638336
440,880,4.0,0.009111617312072893,0.0009195402298850574,0.9000000000000002,0.9,0.9981776765375854,0.8886363636363637,0.006832458078861237
445,890,4.0,0.009009009009009009,0.0009090909090909091,0.9000000000000002,0.9,0.9981981981981982,0.8887640449438211,0.006939280778169632
450,900,4.0,0.008908685968819599,0.0008988764044943821,0.9000000000000004,0.9,0.998218262806236,0.8888888888888875,0.007048621773719788
455,910,4.0,0.00881057268722467,0.0008888888888888889,0.9000000000000004,0.9,0.9982378854625551,0.889010989010989,0.007123623043298721
460,920,4.0,0.008714596949891068,0.0008791208791208791,0.9000000000000005,0.9,0.9982570806100218,0.88913043478261,0.00719272717833519
465,930,4.0,0.008620689655172414,0.0008695652173913044,0.9000000000000005,0.9,0.9982758620689656,0.8892473118279588,0.007297899574041367
470,940,4.0,0.008528784648187633,0.0008602150537634409,0.9000000000000006,0.9,0.9982942430703625,0.8893617021276609,0.007357873022556305
475,950,4.0,0.008438818565400843,0.000851063829787234,0.9000000000000006,0.9,0.9983122362869198,0.8894736842105256,0.007417354732751846
480,960,4.0,0.008350730688935281,0.0008421052631578948,0.9000000000000002,0.9,0.998329853862213,0.8895833333333351,0.00740278884768486
485,970,4.0,0.008264462809917356,0.0008333333333333334,0.9000000000000002,0.9,0.9983471074380166,0.8896907216494855,0.007548317313194275
490,980,4.0,0.0081799591002045,0.0008247422680412372,0.9000000000000004,0.9,0.9983640081799591,0.8897959183673466,0.007641009986400604
495,990,4.0,0.008097165991902834,0.0008163265306122449,0.9000000000000004,0.9,0.9983805668016195,0.8898989898989904,0.007739342749118805
500,1000,4.0,0.008016032064128256,0.0008080808080808081,0.9000000000000005,0.9,0.9983967935871744,0.8900000000000012,0.007832124829292297
