Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
5,5,2.0,0.5,0.5,0,0.6,0.8,0.059999999999999984,0.0033983999999804837,3
10,22,4.4,0.4888888888888889,0.3333333333333333,0,0.6363636363636364,0.8,0.025826446280991663,0.011654399999997622,5
15,45,6.0,0.42857142857142855,0.35714285714285715,0,0.4,0.7142857142857143,0.031111111111111145,0.027696599999984528,9
20,93,9.3,0.48947368421052634,0.3157894736842105,0,0.6236559139784946,0.7736842105263158,0.06411145797201995,0.03354049999998665,9
25,141,11.28,0.47,0.3333333333333333,0,0.5177304964539007,0.7566666666666667,0.06790402897238565,0.06925119999999652,13
30,204,13.6,0.4689655172413793,0.3448275862068966,0,0.46078431372549017,0.7218390804597701,0.06903594771241825,0.0957492000000002,16
35,266,15.2,0.4470588235294118,0.35294117647058826,0,0.45112781954887216,0.7277310924369748,0.08661456272259593,0.22160479999999438,19
40,357,17.85,0.4576923076923077,0.3076923076923077,0,0.5238095238095238,0.7525641025641026,0.0912168789084261,0.21897939999999494,20
45,442,19.644444444444446,0.44646464646464645,0.36363636363636365,0,0.45248868778280543,0.7242424242424242,0.09224319731373225,0.311249800000013,24
50,526,21.04,0.4293877551020408,0.3673469387755102,0,0.4866920152091255,0.7020408163265306,0.10167669042490136,0.3185469000000012,24
55,620,22.545454545454547,0.4175084175084175,0.37037037037037035,0,0.3258064516129032,0.6989898989898989,0.09442377731529658,0.4433215999999902,34
60,735,24.5,0.4152542372881356,0.3728813559322034,0,0.33877551020408164,0.6966101694915254,0.08924707297885144,0.44119929999999385,36
65,860,26.46153846153846,0.41346153846153844,0.421875,0,0.30116279069767443,0.7028846153846153,0.12560100054083279,0.7201661999999942,42
70,1035,29.571428571428573,0.42857142857142855,0.43478260869565216,0,0.32560386473429953,0.6824016563146998,0.08412144974211765,1.0220754999999997,42
75,1179,31.44,0.42486486486486486,0.43243243243243246,0,0.3299406276505513,0.6879279279279279,0.1077773964940602,0.9164992999999981,45
80,1371,34.275,0.43386075949367087,0.4177215189873418,0,0.3588621444201313,0.6892405063291139,0.10510757107341248,1.1549984000000109,46
85,1590,37.411764705882355,0.44537815126050423,0.40476190476190477,0,0.4490566037735849,0.6896358543417367,0.09921897867964086,1.4996441000000118,42
90,1808,40.17777777777778,0.45143570536828964,0.4157303370786517,0,0.42367256637168144,0.6838951310861423,0.0721395873306445,2.5842071000000146,46
95,2008,42.27368421052632,0.4497200447928332,0.40425531914893614,0,0.4855577689243028,0.7014557670772676,0.08357704639608898,4.044656799999984,45
100,2198,43.96,0.444040404040404,0.41414141414141414,0,0.47224749772520475,0.696969696969697,0.08507558364333202,4.629134599999986,48
105,2442,46.51428571428571,0.4472527472527473,0.41346153846153844,0,0.4995904995904996,0.7073260073260074,0.08658644684443209,2.9774677999999994,49
110,2719,49.43636363636364,0.4535446205170976,0.44036697247706424,0,0.5137918352335418,0.6970809007506256,0.07665183138393405,3.2570534999999836,49
115,3038,52.834782608695654,0.4634630053394355,0.43859649122807015,0,0.5362080315997366,0.6962623951182304,0.07061037479614153,4.072284199999984,49
120,3334,55.56666666666667,0.4669467787114846,0.44537815126050423,0,0.5437912417516497,0.6928571428571428,0.0690991525750039,4.148636200000027,50
125,3636,58.176,0.46916129032258064,0.4435483870967742,0,0.48624862486248627,0.7018064516129032,0.08690850176876867,5.256583800000016,59
130,3965,61.0,0.4728682170542636,0.4418604651162791,0,0.4943253467843632,0.6982707215265355,0.07713571938573495,6.352360800000014,60
135,4235,62.74074074074074,0.46821448313985625,0.43283582089552236,0,0.4809917355371901,0.6916528468767275,0.08367879410489694,6.672145499999999,63
140,4505,64.35714285714286,0.4630010277492292,0.43884892086330934,0,0.49544950055493897,0.6950668036998973,0.08682112980890629,7.323570899999993,64
145,4929,67.98620689655172,0.4721264367816092,0.4375,0,0.5272874822479204,0.699808429118774,0.08295351302350133,8.727286800000002,63
150,5280,70.4,0.47248322147651006,0.436241610738255,0,0.5125,0.6923489932885906,0.08346937055211193,9.107641600000022,66
155,5680,73.29032258064517,0.47591118558860496,0.44155844155844154,0,0.515669014084507,0.6941767909509845,0.0853059753769094,10.963622299999997,68
160,5968,74.6,0.4691823899371069,0.44654088050314467,0,0.5046916890080428,0.6965408805031447,0.0915628717323491,10.127954200000033,72
165,6387,77.41818181818182,0.4720620842572062,0.45121951219512196,0,0.5068107092531705,0.6970436067997043,0.09307192233205998,17.00193949999999,74
170,6819,80.2235294117647,0.4746954403063,0.4556213017751479,0,0.5097521630737645,0.6984336930038287,0.09573801332039787,13.780543600000044,76
175,7263,83.00571428571429,0.47704433497536947,0.45977011494252873,0,0.469778328514388,0.6901806239737274,0.09320092034358514,14.33669980000002,83
180,7659,85.1,0.47541899441340785,0.4692737430167598,0,0.496801148975062,0.6958410924891372,0.09722881313848461,14.157323800000029,82
185,8142,88.02162162162162,0.4783783783783784,0.47282608695652173,0,0.5034389584868583,0.694653349001175,0.09353923036816233,15.272079099999985,83
190,8589,90.41052631578947,0.4783625730994152,0.47619047619047616,0,0.46908836884387006,0.6891673628515734,0.10298708348781488,16.04751440000001,90
195,8988,92.18461538461538,0.47517842981760505,0.26052910052910055,0,0.4778593680462839,0.6902987047316944,0.09809790148918324,17.829886499999986,91
200,9536,95.36,0.47919597989949747,0.2608125819134993,0,0.4876258389261745,0.6923618090452262,0.09749707088433508,19.1190737,92
